CMDLINE ../cmd/rl -f channel jumbo.txt
MEM 6.617188 1482496460.0341
MEM 6.617188 1482496460.0443
MEM 6.617188 1482496460.0552
MEM 6.617188 1482496460.0654
MEM 6.617188 1482496460.0755
MEM 6.617188 1482496460.0857
MEM 6.617188 1482496460.0979
MEM 6.617188 1482496460.1080
MEM 6.617188 1482496460.1183
MEM 6.617188 1482496460.1287
MEM 6.617188 1482496460.1389
MEM 6.617188 1482496460.1491
MEM 6.617188 1482496460.1593
MEM 6.617188 1482496460.1695
MEM 6.617188 1482496460.1797
MEM 6.617188 1482496460.1898
MEM 6.617188 1482496460.2000
MEM 6.617188 1482496460.2102
MEM 6.617188 1482496460.2203
MEM 6.617188 1482496460.2306
MEM 6.617188 1482496460.2407
MEM 6.617188 1482496460.2523
MEM 6.617188 1482496460.2634
MEM 6.617188 1482496460.2737
MEM 6.617188 1482496460.2844
MEM 6.617188 1482496460.2960
MEM 6.617188 1482496460.3063
MEM 6.617188 1482496460.3166
MEM 6.617188 1482496460.3268
MEM 6.617188 1482496460.3369
MEM 6.617188 1482496460.3471
MEM 6.617188 1482496460.3573
MEM 6.617188 1482496460.3677
MEM 6.617188 1482496460.3792
MEM 6.617188 1482496460.3902
MEM 6.617188 1482496460.4004
MEM 6.617188 1482496460.4106
MEM 6.617188 1482496460.4219
MEM 6.617188 1482496460.4321
MEM 6.617188 1482496460.4422
MEM 6.617188 1482496460.4524
MEM 6.617188 1482496460.4627
MEM 6.617188 1482496460.4729
MEM 6.617188 1482496460.4831
MEM 6.617188 1482496460.4932
MEM 6.617188 1482496460.5034
MEM 6.617188 1482496460.5141
MEM 6.617188 1482496460.5243
MEM 6.617188 1482496460.5345
MEM 6.617188 1482496460.5459
MEM 6.617188 1482496460.5563
MEM 6.617188 1482496460.5665
MEM 6.617188 1482496460.5767
MEM 6.617188 1482496460.5884
MEM 6.617188 1482496460.5986
MEM 6.617188 1482496460.6087
MEM 6.617188 1482496460.6189
MEM 6.617188 1482496460.6300
MEM 6.617188 1482496460.6402
MEM 6.617188 1482496460.6504
MEM 6.617188 1482496460.6606
MEM 6.617188 1482496460.6718
MEM 6.617188 1482496460.6828
MEM 6.617188 1482496460.6930
MEM 6.617188 1482496460.7032
MEM 6.617188 1482496460.7134
MEM 6.617188 1482496460.7238
MEM 6.617188 1482496460.7340
MEM 6.617188 1482496460.7442
MEM 6.617188 1482496460.7552
MEM 6.617188 1482496460.7654
MEM 6.617188 1482496460.7757
MEM 6.617188 1482496460.7858
MEM 6.617188 1482496460.7960
MEM 6.617188 1482496460.8062
MEM 6.617188 1482496460.8164
MEM 6.617188 1482496460.8265
MEM 6.617188 1482496460.8367
MEM 6.617188 1482496460.8476
MEM 6.617188 1482496460.8578
MEM 6.617188 1482496460.8680
MEM 6.617188 1482496460.8785
MEM 6.617188 1482496460.8896
