CMDLINE ../cmd/rl -f callback jumbo.txt
MEM 8.714844 1482496469.6060
MEM 8.714844 1482496469.6163
MEM 8.714844 1482496469.6280
MEM 8.714844 1482496469.6394
MEM 8.714844 1482496469.6508
MEM 8.714844 1482496469.6615
MEM 8.714844 1482496469.6727
MEM 8.714844 1482496469.6832
MEM 8.714844 1482496469.6948
MEM 8.714844 1482496469.7052
MEM 8.714844 1482496469.7167
MEM 8.714844 1482496469.7283
MEM 8.714844 1482496469.7400
MEM 8.714844 1482496469.7502
MEM 8.714844 1482496469.7619
MEM 8.714844 1482496469.7738
MEM 8.714844 1482496469.7840
MEM 8.714844 1482496469.7944
MEM 8.714844 1482496469.8060
MEM 8.714844 1482496469.8182
MEM 8.714844 1482496469.8305
MEM 8.714844 1482496469.8416
MEM 8.714844 1482496469.8535
MEM 8.714844 1482496469.8644
MEM 8.714844 1482496469.8746
MEM 8.714844 1482496469.8856
MEM 8.714844 1482496469.8978
MEM 8.714844 1482496469.9080
MEM 8.714844 1482496469.9182
MEM 8.714844 1482496469.9297
MEM 8.714844 1482496469.9411
MEM 8.714844 1482496469.9513
MEM 8.714844 1482496469.9625
MEM 8.714844 1482496469.9742
MEM 8.714844 1482496469.9855
MEM 8.714844 1482496469.9976
MEM 8.714844 1482496470.0081
MEM 8.714844 1482496470.0183
MEM 8.714844 1482496470.0299
MEM 8.714844 1482496470.0413
MEM 8.714844 1482496470.0522
MEM 8.714844 1482496470.0626
MEM 8.714844 1482496470.0729
MEM 8.714844 1482496470.0844
MEM 8.714844 1482496470.0956
MEM 8.714844 1482496470.1064
MEM 8.714844 1482496470.1167
MEM 8.714844 1482496470.1283
MEM 8.714844 1482496470.1401
MEM 8.714844 1482496470.1512
MEM 8.714844 1482496470.1629
MEM 8.714844 1482496470.1744
MEM 8.714844 1482496470.1859
MEM 8.714844 1482496470.1975
MEM 8.714844 1482496470.2077
MEM 8.714844 1482496470.2180
MEM 8.718750 1482496470.2306
MEM 8.718750 1482496470.2415
MEM 8.718750 1482496470.2530
MEM 8.718750 1482496470.2643
MEM 8.718750 1482496470.2748
MEM 8.718750 1482496470.2863
MEM 8.718750 1482496470.2965
MEM 8.718750 1482496470.3077
MEM 8.718750 1482496470.3180
MEM 8.718750 1482496470.3295
MEM 8.722656 1482496470.3412
MEM 8.722656 1482496470.3526
MEM 8.722656 1482496470.3638
MEM 8.722656 1482496470.3742
MEM 8.722656 1482496470.3846
MEM 8.722656 1482496470.3955
MEM 8.722656 1482496470.4057
MEM 8.722656 1482496470.4172
MEM 8.722656 1482496470.4274
MEM 8.722656 1482496470.4393
MEM 8.722656 1482496470.4510
MEM 8.722656 1482496470.4612
MEM 8.722656 1482496470.4726
MEM 8.722656 1482496470.4828
MEM 8.722656 1482496470.4930
MEM 8.722656 1482496470.5032
MEM 8.722656 1482496470.5148
MEM 8.722656 1482496470.5264
MEM 8.722656 1482496470.5385
MEM 8.722656 1482496470.5497
MEM 8.722656 1482496470.5603
MEM 8.722656 1482496470.5726
MEM 8.722656 1482496470.5831
MEM 8.722656 1482496470.5947
MEM 8.722656 1482496470.6060
MEM 8.722656 1482496470.6176
MEM 8.722656 1482496470.6291
MEM 8.722656 1482496470.6393
MEM 8.722656 1482496470.6503
MEM 8.722656 1482496470.6607
MEM 8.722656 1482496470.6720
MEM 8.722656 1482496470.6836
MEM 8.722656 1482496470.6937
MEM 8.722656 1482496470.7063
MEM 8.722656 1482496470.7172
MEM 8.722656 1482496470.7297
MEM 8.722656 1482496470.7405
MEM 8.722656 1482496470.7507
MEM 8.722656 1482496470.7609
MEM 8.722656 1482496470.7719
MEM 8.722656 1482496470.7827
MEM 8.722656 1482496470.7943
